t;Demand;Demand sorted;PV output;PV output sorted;imports;imports sorted
6866;6693,117399604812;6871,478795296005;0,0;0,0;0,0;132,99328094064663
6867;6523,127805173428;6870,847134791573;0,0;0,0;494,74460196403334;132,15240956294656
6868;6412,393172350473;6870,725972039982;0,0;0,0;994,7446019640333;131,86096164489072
6869;6378,874051730306;6870,579651207318;0,0;0,0;1494,7446019640333;131,61938722025388
6870;6525,229794944221;6868,974914826873;899,6076742829811;0,0;1994,7446019640333;130,25276087672296
6871;7002,282742051834;6868,729422608641;3191,190909793099;0,0;2494,7446019640333;128,94323363994135
6872;7571,242704667737;6868,651404964599;5303,055382416106;0,0;2627,4798971993723;128,18636868798512
6873;8271,393824088436;6868,534549747609;6949,523851807096;0,0;2627,4798971993723;127,47989719937232
6874;8628,30598123565;6867,962586722828;8033,303966844377;0,0;2627,4798971993723;127,47989719937232
6875;8789,428408442998;6867,7080011303815;8503,462616530689;0,0;2627,4798971993723;127,47989719937232
6876;8818,108113863535;6867,681683844107;8361,195607405103;0,0;2627,4798971993723;127,47989719937232
6877;8692,516533635759;6867,528515288171;7625,8347691467625;0,0;2627,4798971993723;127,47989719937232
6878;8750,60980049761;6867,033159952684;6327,318136343751;0,0;2627,4798971993723;127,47989719937232
6879;8783,075206262205;6866,437319903326;4520,960086607893;0,0;2627,4798971993723;127,47989719937232
6880;8784,827663063352;6866,289830765129;2379,971817528326;0,0;2627,4798971993723;127,47989719937232
6881;8830,663722607615;6866,121656470744;207,14621369154733;0,0;2331,5876108261564;127,47989719937232
6882;8702,886134123495;6865,992716895356;0,0;0,0;2157,7668739367887;127,47989719937232
6883;8394,123951078831;6865,844020810671;0,0;0,0;1657,7668739367887;127,47989719937232
6884;8366,775468811229;6864,711276672041;0,0;0,0;1157,7668739367887;127,47989719937232
6885;8290,265223269482;6864,268859146872;0,0;0,0;657,7668739367887;127,47989719937232
6886;8134,232769282852;6863,918237616585;0,0;0,0;157,76687393678867;127,47989719937232
6887;7770,890452235301;6863,355685767106;0,0;0,0;0,0;127,47989719937232
6888;7435,7606921308525;6862,8047592114235;0,0;0,0;0,0;127,47989719937232
6889;7074,688411070842;6862,7479793227185;0,0;0,0;0,0;127,47989719937232
6890;6853,2985812342795;6862,737822869229;0,0;0,0;111,0080526798697;127,47989719937232
6891;6687,830857357497;6862,57892005203;0,0;0,0;611,0080526798697;127,47989719937232
6892;6584,598457522735;6862,39662434004;0,0;0,0;1111,0080526798697;127,47989719937232
6893;6556,8390409101685;6862,384235064347;0,0;0,0;1611,0080526798697;127,47989719937232
6894;6683,618991161186;6862,021549816758;955,22549532815;0,0;2111,0080526798697;127,47989719937232
6895;7098,662942524305;6861,606325101899;3339,9110901167537;0,0;2611,0080526798697;127,47989719937232
6896;7601,457559393607;6861,580686979645;5462,354518114112;0,0;2627,4798971993723;127,47989719937232
6897;8257,003649216882;6861,571894278146;7040,791908787128;0,0;2627,4798971993723;127,47989719937232
6898;8608,708483428243;6861,114767061191;8063,572727549728;0,0;2627,4798971993723;127,47989719937232
6899;8795,329106864712;6861,036338256205;8482,564981896056;0,0;2627,4798971993723;127,47989719937232
6900;8824,8586306493;6860,895770548907;8292,323654936537;0,0;2627,4798971993723;127,47989719937232
6901;8688,398752267558;6860,680885402346;7523,612965778067;0,0;2627,4798971993723;127,47989719937232
6902;8730,886870988623;6860,631843733622;6214,252974678516;0,0;2627,4798971993723;127,47989719937232
6903;8800,236468065146;6860,589121048182;4456,127350599265;0,0;2627,4798971993723;127,47989719937232
6904;8797,177797984059;6859,828505834956;2327,238858830066;0,0;2627,4798971993723;127,47989719937232
6905;8810,805337581609;6858,82119200714;180,184240469784;0,0;2310,509825430467;127,47989719937232
6906;8649,833104933947;6858,787550691184;0,0;0,0;2169,6490389787637;127,47989719937232
6907;8361,448312486515;6858,27353277143;0,0;0,0;1861,5053912434173;127,47989719937232
6908;8379,419374622883;6858,22267402215;0,0;0,0;1361,5053912434173;127,47989719937232
6909;8293,836304597398;6857,813915384241;0,0;0,0;861,5053912434174;127,47989719937232
6910;8169,849892987063;6857,688474048055;0,0;0,0;361,5053912434174;127,47989719937232
6911;7836,894169160969;6857,414586418967;0,0;0,0;0,0;127,47989719937232
6912;7501,066406891851;6857,306078362538;0,0;0,0;0,0;127,47989719937232
6913;7137,837130311375;6857,238692244258;0,0;0,0;0,0;127,47989719937232
6914;6908,214811515611;6857,050507585852;0,0;0,0;0,0;127,47989719937232
6915;6744,144518112181;6856,687899544571;0,0;0,0;402,9105640187113;127,47989719937232
6916;6646,216619107146;6856,481510680827;0,0;0,0;902,9105640187113;127,47989719937232
6917;6602,61357032642;6856,403934182558;0,0;0,0;1402,9105640187113;127,47989719937232
6918;6738,6191417424925;6856,090100144189;858,1469541470269;0,0;1902,9105640187113;127,47989719937232
6919;7143,213113630831;6856,002770319883;3073,71998837293;0,0;2402,9105640187113;127,47989719937232
6920;7612,935010829665;6855,7958299142065;5131,05516772844;0,0;2627,4798971993723;127,47989719937232
6921;8233,805198876053;6855,260545679705;6744,749525039067;0,0;2627,4798971993723;127,47989719937232
6922;8613,620477247943;6854,4948778331445;7810,497883698631;0,0;2627,4798971993723;127,47989719937232
6923;8788,28364233173;6854,397335002471;8284,14468877253;0,0;2627,4798971993723;127,47989719937232
6924;8802,16029328215;6854,207297867278;8157,595773113793;0,0;2627,4798971993723;127,47989719937232
6925;8664,269453999372;6853,740635399632;7429,533479466412;0,0;2627,4798971993723;127,47989719937232
6926;8754,224942975397;6853,73978075603;6145,507162724635;0,0;2627,4798971993723;127,47989719937232
6927;8807,908653419687;6853,59270991357;4373,0437647808685;0,0;2627,4798971993723;127,47989719937232
6928;8813,725636426856;6853,464569832849;2263,1395169834113;0,0;2627,4798971993723;127,47989719937232
6929;8843,731197398409;6853,2985812342795;146,0098918400517;0,0;2283,793695252223;127,47989719937232
6930;8734,906585614892;6853,232778367546;0,0;0,0;2169,6490389787637;127,47989719937232
6931;8472,055682379825;6853,186319313638;0,0;0,0;1937,5847186699332;127,47989719937232
6932;8422,924503998873;6853,107265895204;0,0;0,0;1437,5847186699332;127,47989719937232
6933;8355,443611640652;6852,960912240991;0,0;0,0;937,5847186699332;127,47989719937232
6934;8241,819943513126;6852,801160151469;0,0;0,0;437,5847186699332;127,47989719937232
6935;7919,676053541804;6852,193012074963;0,0;0,0;0,0;127,47989719937232
6936;7586,512310254641;6851,5406463658765;0,0;0,0;0,0;127,47989719937232
6937;7206,512455242506;6850,34805744248;0,0;0,0;0,0;127,47989719937232
6938;6961,292599359493;6850,34805744248;0,0;0,0;0,0;127,47989719937232
6939;6800,448330584617;6850,150123209857;0,0;0,0;313,9893766791761;127,47989719937232
6940;6695,543550932777;6849,813948645108;0,0;0,0;813,9893766791761;127,47989719937232
6941;6653,420870609244;6849,311132170643;0,0;0,0;1313,989376679176;127,47989719937232
6942;6765,067386943491;6849,136710532372;856,2181227553931;0,0;1813,989376679176;127,47989719937232
6943;7173,1138569832065;6849,020004151489;3056,49339291347;0,0;2313,989376679176;127,47989719937232
6944;7647,812204153361;6848,998198502208;5097,896592302022;0,0;2627,4798971993723;127,47989719937232
6945;8283,054181729765;6848,739784359959;6691,2940183685405;0,0;2627,4798971993723;127,47989719937232
6946;8615,17324622647;6848,509269610271;7759,400234866693;0,0;2627,4798971993723;127,47989719937232
6947;8763,54597872691;6847,697486027047;8236,041467584215;0,0;2627,4798971993723;127,47989719937232
6948;8765,237634310703;6847,686804880491;8127,192815455273;0,0;2627,4798971993723;127,47989719937232
6949;8599,736019531598;6847,4693917418535;7375,218709981338;0,0;2627,4798971993723;127,47989719937232
6950;8701,198397919503;6846,38928131757;6001,967457944287;0,0;2627,4798971993723;127,47989719937232
6951;8742,018654075477;6846,379978155674;4208,810598872116;0,0;2627,4798971993723;127,47989719937232
6952;8613,216218610474;6846,259327387339;2123,197639495899;0,0;2627,4798971993723;127,47989719937232
6953;8588,009486516488;6845,952583979686;123,54299633727919;0,0;2266,229980682083;127,47989719937232
6954;8484,095558395384;6845,794854333745;0,0;0,0;2169,6490389787637;127,47989719937232
6955;8271,160861761271;6845,626954129638;0,0;0,0;1753,3065404190977;127,47989719937232
6956;8304,271656453231;6844,548542184389;0,0;0,0;1253,3065404190977;127,47989719937232
6957;8279,055391487278;6844,3260225021695;0,0;0,0;753,3065404190977;127,47989719937232
6958;8149,520109746988;6844,29304119067;0,0;0,0;253,3065404190977;127,47989719937232
6959;7812,4486196455955;6844,087455110826;0,0;0,0;0,0;127,47989719937232
6960;7461,346663363646;6843,7399009396495;0,0;0,0;0,0;127,47989719937232
6961;7084,980754216329;6843,5417859044;0,0;0,0;0,0;127,47989719937232
6962;6839,915881611325;6843,188589457178;0,0;0,0;0,0;127,47989719937232
6963;6690,57514793703;6842,450642271343;0,0;0,0;479,9922008233625;127,47989719937232
6964;6599,31138914962;6841,829121026859;0,0;0,0;979,9922008233625;127,47989719937232
6965;6559,265193397555;6841,793723409107;0,0;0,0;1479,9922008233625;127,47989719937232
6966;6707,5238376285;6841,623408304567;903,120414575234;0,0;1979,9922008233625;126,70413729596089
6967;7139,10195213398;6841,560910969708;3172,3201490824968;0,0;2479,9922008233625;125,51904312543229
6968;7573,735868845008;6841,536631629204;5240,7932394474055;0,0;2627,4798971993723;124,74681701852728
6969;8185,168315934609;6840,94174086665;6789,220098934393;0,0;2627,4798971993723;124,73773674374752
6970;8521,986739621563;6840,490658354493;7877,63475694129;0,0;2627,4798971993723;124,37513908273127
6971;8706,257580223277;6839,915881611325;8381,355383043212;0,0;2627,4798971993723;124,15058183666997
6972;8775,041214016626;6839,7456702501595;8274,592261342246;0,0;2627,4798971993723;124,14644903377825
6973;8606,237353631004;6839,726524073595;7553,971632355548;0,0;2627,4798971993723;123,24742934029587
6974;8588,96755919839;6839,648638775359;6266,629142648425;0,0;2627,4798971993723;116,15532279830313
6975;8629,47644811395;6839,278514205348;4447,478027084304;0,0;2627,4798971993723;115,05341422828224
6976;8615,381349056084;6839,247109074996;2297,370181667529;0,0;2627,4798971993723;114,61850291368
6977;8583,36317190286;6839,156120493459;118,03175378200561;0,0;2261,9215130900343;112,2643185387401
6978;8487,39186711151;6839,137878972729;0,0;0,0;2169,6490389787637;112,25781547366614
6979;8268,431169573247;6839,056829305927;0,0;0,0;1794,1119580344885;111,80823708927642
6980;8255,641762170742;6838,85301539571;0,0;0,0;1294,1119580344885;111,0080526798697
6981;8153,142510523325;6838,4655954190675;0,0;0,0;794,1119580344883;110,65443008065677
6982;8024,97550509663;6838,461549381464;0,0;0,0;294,11195803448834;108,7680733747552
6983;7731,575033677615;6838,089837972523;0,0;0,0;0,0;106,59258088269144
6984;7426,8956758160175;6837,557626275324;0,0;0,0;0,0;106,48818395301532
6985;7094,907425660761;6837,2584676312545;0,0;0,0;0,0;105,36599668606368
6986;6844,29304119067;6836,447765778433;0,0;0,0;0,0;105,33816200084175
6987;6686,698985981193;6836,389276491043;0,0;0,0;471,3848519315402;104,28912529379522
6988;6568,477106349047;6835,7438662105515;0,0;0,0;971,3848519315402;103,24029987496215
6989;6524,112817820228;6835,525876767722;0,0;0,0;1471,3848519315402;103,13613868569382
6990;6574,375966639642;6835,200022546179;893,7371631341592;0,0;1971,3848519315402;102,30003661686078
6991;6782,837597664603;6834,963987774976;3161,3099264250845;0,0;2471,38485193154;99,12897594243009
6992;6977,4907711857495;6834,879714638531;5233,388144071708;0,0;2627,4798971993723;99,0218727782426
6993;7427,239255813604;6834,389970465389;6840,5773606022785;0,0;2627,4798971993723;99,01682301095457
6994;7767,982997617823;6834,315812312346;7917,87604624601;0,0;2627,4798971993723;97,2595561524513
6995;7986,369508626813;6832,259475989985;8407,949371836607;0,0;2627,4798971993723;97,08737737031925
6996;8039,991685281368;6832,086698870926;8312,78879956085;0,0;2627,4798971993723;95,28463263422282
6997;7940,963927196998;6831,883197263548;7590,434159236394;0,0;2627,4798971993723;94,48836729079358
6998;7916,184954055727;6831,534965094835;6296,41095558795;0,0;2627,4798971993723;91,95219864673709
6999;7949,765792315344;6831,360649762828;4497,498389157308;0,0;2627,4798971993723;90,087453453134
7000;7903,3234281071;6830,70657307284;2327,4929115419986;0,0;2627,4798971993723;89,39542270206266
7001;7808,319285217491;6830,383937590843;100,6060431952618;0,0;2248,298793970267;89,32207637980082
7002;7678,158959529768;6830,086609713897;0,0;0,0;2169,6490389787637;89,00428531651824
7003;7680,0724906124415;6829,936380567303;0,0;0,0;1822,6868193249643;88,84441549879762
7004;7843,956449552858;6829,3196711097235;0,0;0,0;1322,6868193249643;87,57117580753061
7005;7848,641259386514;6829,082065505722;0,0;0,0;822,6868193249642;87,33804679826926
7006;7832,628478253816;6828,946011694082;0,0;0,0;322,6868193249642;86,1944186294445
7007;7602,027558013134;6828,671285312314;0,0;0,0;0,0;85,49472464782275
7008;7357,7026864934105;6828,593544762256;0,0;0,0;0,0;84,6782010146685
7009;7072,233754594915;6828,301466751205;0,0;0,0;0,0;84,37591449094543
7010;6839,137878972729;6828,059868656049;0,0;0,0;0,0;84,36911921323735
7011;6652,673471045455;6828,006455809241;0,0;0,0;444,1283756742355;84,26899118509345
7012;6526,839302020586;6827,763097586786;0,0;0,0;944,1283756742355;82,63968475149613
7013;6467,654335895804;6826,448093421803;0,0;0,0;1444,1283756742355;81,09284167963438
7014;6475,50404475993;6826,300003648383;870,2980229185653;0,0;1944,1283756742355;77,94065720176923
7015;6629,543229530338;6826,277451074288;3126,444385801477;0,0;2444,1283756742355;77,67605122393866
7016;6722,981093472278;6826,06927537216;5184,448217104759;0,0;2627,4798971993723;77,34450836379074
7017;7021,73415207056;6825,883386591557;6645,108384675529;0,0;2627,4798971993723;77,29168691807945
7018;7323,012657125041;6825,640602359013;7707,04889393453;0,0;2627,4798971993723;76,16164630046114
7019;7524,599354567449;6825,150508857024;8178,667466268383;0,0;2627,4798971993723;75,61748636150969
7020;7590,69953915056;6824,894093771366;8026,647019218435;0,0;2627,4798971993723;74,51632604486213
7021;7561,443003936523;6824,86476504459;7295,854158522449;0,0;2627,4798971993723;74,1503424376574
7022;7605,576909419955;6824,586721476179;6007,123307973815;0,0;2627,4798971993723;72,92947805772155
7023;7559,187440569923;6824,477188871748;4309,6514364475825;0,0;2627,4798971993723;71,74111722035286
7024;7494,780374809736;6824,373463272429;2195,6581808106575;0,0;2627,4798971993723;70,5349981869017
7025;7484,881920091332;6824,3381897098;74,93349095871703;0,0;2228,2290259992524;70,45116316939493
7026;7497,399552191048;6824,070210500891;0,0;0,0;2169,6490389787637;69,84221744345132
7027;7556,772181845961;6823,867566764106;0,0;0,0;1845,3881645288893;69,73801319680388
7028;7752,259342203324;6823,80483802381;0,0;0,0;1345,3881645288893;69,4749595568037
7029;7811,641498673182;6823,553901523833;0,0;0,0;845,3881645288894;68,73767727393215
7030;7854,465544772402;6823,547797945761;0,0;0,0;345,38816452888943;68,1227098835925
7031;7627,2300008791035;6823,111179513444;0,0;0,0;0,0;66,39279683361679
7032;7328,791816507313;6821,210718251188;0,0;0,0;0,0;65,1622637969549
7033;6964,269864130593;6820,912236109785;0,0;0,0;0,0;64,81203364953649
7034;6730,391573033727;6820,911747035886;0,0;0,0;0,0;63,419209700657575
7035;6584,2808616220855;6820,819450517768;0,0;0,0;388,0743479988305;62,62356195739176
7036;6490,381653408813;6820,756241890616;0,0;0,0;888,0743479988305;61,76292231836737
7037;6461,918428657396;6820,142081585802;0,0;0,0;1388,0743479988305;60,983599157919116
7038;6627,321876390718;6820,12194629779;831,2719247691124;0,0;1888,0743479988305;60,47174392186412
7039;7085,924306071423;6819,504870899311;3054,7420145710844;0,0;2388,0743479988305;59,51615334951043
7040;7586,962154824483;6819,211815217234;5119,9816510076025;0,0;2627,4798971993723;58,76419490347598
7041;8237,81702239139;6819,11342232549;6729,128000664041;0,0;2627,4798971993723;57,33054014966365
7042;8635,642214319247;6818,615010322035;7776,283960065702;0,0;2627,4798971993723;53,89428557404926
7043;8850,428866969614;6817,4419826043195;8227,16658004687;0,0;2627,4798971993723;53,78914798242795
7044;8840,015140869256;6817,149346330874;8077,3721105863815;0,0;2627,4798971993723;51,34882932886626
7045;8689,107683368959;6816,8266022619155;7324,208059675322;0,0;2627,4798971993723;49,692125755053894
7046;8759,49564418898;6816,753242632998;6031,0077668977;0,0;2627,4798971993723;47,69702519519615
7047;8839,866940193871;6816,660412566849;4258,247613133789;0,0;2627,4798971993723;47,21488158029706
7048;8754,86251381647;6816,635493481344;2155,0331715776197;0,0;2627,4798971993723;44,53605161427595
7049;8679,538626378231;6816,164995719509;55,45043846124065;0,0;2212,9979597854754;43,54468939565936
7050;8563,513971102799;6816,123356319049;0,0;0,0;2169,6490389787637;42,698160754406445
